date,order_book_id,open,high,low,close,volume,total_turnover,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha009,alpha010,alpha011,alpha012,alpha013,alpha015,alpha016,alpha017,alpha018,alpha020,alpha021,alpha022,alpha023,alpha024,alpha026,alpha027,alpha028,alpha030,alpha031,alpha032,alpha033,alpha034,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha048,alpha049,alpha050,alpha051,alpha053,alpha054,alpha055,alpha057,alpha058,alpha059,alpha060,alpha061,alpha062,alpha063,alpha064,alpha065,alpha066,alpha067,alpha068,alpha069,alpha070,alpha073,alpha074,alpha075,alpha076,alpha077,alpha078,alpha079,alpha080,alpha081,alpha082,alpha083,alpha086,alpha087,alpha089,alpha090,alpha091,alpha092,alpha093,alpha095,alpha098,alpha099,alpha100,alpha101,y
2018/6/14,CI005019.INDX,15369.29,15437.01,15041.23,15192.9482,764013300,20382599000,0.477311161,-0.779218329,0.533675682,-4,-0.534864617,0.535904168,-1,206.0603,206.0603,0.264601098,-206.0603,-0.662063134,-2.217060811,-0.598365276,-0.056060047,-0.142897407,-0.010523235,1,-1.028461681,214.58,-95.8356,-0.944911183,1,1.21E-06,0.1542251,1.503211479,0.015547125,0.907094595,0.85130949,1.782949268,-0.067634832,0.292108125,14971.05178,0.782521346,16,-0.659245265,-0.06805578,1,0.881704695,0.010777145,1,-0.86900369,1,-0.487908734,-0.406108966,-0.925112205,-18347.82936,-6,-8,0.000165168,FALSE,0,0.495106755,0,-1,-7.914172784,-0.398674674,0,-0.503573122,-0.013802842,-10,0,TRUE,-6,0.416666667,0.965439732,TRUE,-0.577432401,0,-0.94628216,-444853.9828,0,-9,-11,-0.007483893,-0.513336453,1,9.402061856,TRUE,0.200890764,0,-0.000125929,-0.445553981,-0.032045058
2018/6/15,CI005019.INDX,15177.2,15221.33,14963.35,15033.2082,821069300,19355488000,0.334695603,-0.652318217,0.393082158,-1,-0.531127232,0.375076267,-1,159.74,159.74,0.083594903,159.74,-0.651352875,-1.486768018,-0.58427283,-0.033971797,-0.175873732,-0.023314493,1,-0.406815042,430.21,601.3721,-0.944911183,1,1.56E-06,0.209452397,2.05787297,0.015327022,0.88597973,0.814136863,1.81981982,-0.023599144,-0.186199905,14856.05364,0.79202423,40,-0.466448319,0.078094384,1,1.701020089,0.007788354,1,-0.86900369,1,2.68208136,-0.28400846,-0.568968967,-19234.34914,-6,-8,0.000226517,TRUE,-1,0.717833834,0,-1,-7.280350085,-0.383435287,0,-0.333656867,-2.12E-19,-14,0,FALSE,-6,0.24952919,0.998272764,TRUE,-0.333428178,0,-0.835453774,-558675.3148,0,-7,0,-0.137824126,-0.854936827,1,10.79908327,TRUE,0.017580872,0,-6.53E-05,-0.558148856,-0.018325529
2018/6/19,CI005019.INDX,14862.91,14897.71,14224,14330.7791,1096379400,25639831000,0.130777903,-0.238049878,0.512569041,-1,-0.518480324,0.517156132,53,702.4291,-702.4291,0.864394414,702.4291,-0.043404735,-0.805743243,-0.044250282,-0.00576301,-0.003100338,-0.000112765,-1,0.799801167,0,1068.2294,-0.883883476,1,6.03E-06,0.221993252,2.26280538,0.015116543,0.992398649,0.976063081,1.881432895,-0.0003482,0.236763867,14323.09892,0.826646091,120,0.503764871,0.551275205,1,2.525329059,0.023635746,1,-0.86900369,1,5.137119513,-0.190188167,0.289892792,-19198.55001,-4,-6,0.000260071,FALSE,-1,0.821573733,0,-1,-7.061547149,-0.462271121,0,-0.662578784,-0.081540724,-17,0,TRUE,-3,0.130885122,0.929970258,TRUE,-6.98E-06,0,-0.12553011,-258024.0027,0,-4,2,-0.038895152,-0.978474497,1,25.40161725,TRUE,-0.141115799,0,-2.14E-05,-0.789850396,0.024092647
2018/6/20,CI005019.INDX,14317.73,14754.72,14317.71,14737.8815,906960000,21125246000,0.130777903,-0.28977815,0.509658079,-2,-0.520442622,0.492769465,-1,-407.1024,-407.1024,0.808169014,407.1024,-0.032130778,-0.17088964,-0.026493799,-0.143461596,-0.601747463,-0.004167246,1,1.066476594,0,455.0667,-0.453125,1,-5.32E-06,0.161550307,0.318429297,0.014797589,0.410472973,0.072092368,1.310675084,-0.0432638,0.390652795,14301.64897,0.803861789,56,0.80840901,0.076915175,1,1.109554989,-0.025241644,1,-0.86900369,1,-2.957431803,-0.832014235,0.326636052,-20587.24222,-2,-4,-0.000839384,FALSE,-1,0.763347638,0,-1,-5.029644269,-0.580324357,0,-0.238155013,-0.303294847,-17,0,FALSE,-1,0.063559322,0.871025908,FALSE,-5.05E-05,0,-0.021769861,-303480.6039,0,-2,3,-0.122604284,-0.986429574,1,40.21621622,TRUE,-0.173933427,0,-0.000781644,0.96142088,-0.045367511
2018/6/21,CI005019.INDX,14733.89,14983.07,14598.73,14604.3115,859435700,19046161000,0.130777903,-0.129881753,0.519308903,-3,-0.522027637,0.461063422,-1,133.57,133.57,0.698945349,-133.57,-0.039177001,-0.24634009,-0.035794814,-0.008500978,-0.276493799,-0.306282431,1,0.870186788,0,428.8967,0.116926793,1,4.88E-06,0.163249534,0.475826879,0.014468604,0.876970721,0.788510279,1.839450429,-0.013904225,0.370750335,14568.03917,0.809475293,42,0.810136521,-0.093339034,1,1.957955467,0.009116729,1,-0.86900369,1,64.97259241,-0.015178086,0.851419986,-21206.85641,-2,-4,0.000192023,FALSE,-1,0.630203505,0,-1,-2.013833992,-0.996789891,0,-1.34E-05,-0.144466348,-14,0,FALSE,-1,0.20480226,0.935192652,FALSE,-0.000365276,0,-0.067005937,-470863.1338,0,-3,3,-0.002849398,-0.984089846,1,42.32335329,TRUE,-0.160103141,0,-1.18E-05,-0.337144619,-0.056707966
2018/6/22,CI005019.INDX,14500.04,14719.74,14381.89,14706.0893,655453600,14768620000,0.130777903,0.142956397,0.074571646,-3,-0.521527031,0.13270148,-1,-101.7778,-101.7778,0.007543486,101.7778,-0.063697858,-0.907376126,-0.621476888,-0.029819517,-0.581172492,-5.96E-05,1,0.312860435,0,-375.3102,0.147441956,1,-4.10E-06,0.074069694,-0.130635061,0.01416976,0.49634009,0.262179668,1.338954557,-0.100758014,0.046978383,14324.51534,0.806205493,7,-0.24411252,0.099801812,1,0.763730055,-0.007187279,1,-0.733394834,1,-1.011820637,-0.894227779,0.537962451,-22159.88713,-3,-6,-0.000872501,FALSE,-1,0.512242704,0,-1,-1.016939582,-0.912320784,0,-3.37E-09,-0.766826246,-10,-1,FALSE,-1,0.325800377,0.75479509,FALSE,-0.002642203,-1,-0.0299689,-437230.0463,0,-4,2,-0.016322125,-0.989705194,1,22.8368336,TRUE,-0.132208158,0,-0.000541461,0.609882167,-0.03507868
2018/6/25,CI005019.INDX,14777.74,14993.1,14741.37,14757.7167,730138800,18804348000,0.854706877,0.269864267,-0.013140914,-5,-0.523935504,0.044537251,-1,-51.6274,-51.6274,0.061905397,-51.6274,-0.057497182,-1.532376126,-0.594419391,-0.059512449,-0.502254791,-0.94303116,1,0.180048362,0,-19.8352,0.147441956,1,2.89E-06,0.072608264,0.277670895,0.013968345,0.747466216,0.361588285,1.680124411,-0.052197122,-0.029537964,14609.15737,0.803553299,12,-0.249900009,-0.105559825,1,0.764113396,-0.003674069,1,-0.733394834,1,12.9792818,-0.065379166,0.659517421,-23054.12808,-3,-4,8.22E-05,FALSE,-1,0.339289145,-1,-1,-1.051665726,-0.9918021,0,-0.06489235,-0.964235427,-8,-1,FALSE,-1,0.492937853,0.787673589,FALSE,-0.1382469,-1,-0.074639525,-598154.229,0,-5,-1,-0.624383755,-0.690219934,1,11.27272727,TRUE,-0.012423816,0,-2.35E-05,-0.079542448,-0.055598093
2018/6/26,CI005019.INDX,14694.25,14881.16,14494.85,14676.0455,667341900,18157626000,0.627959414,0.230047971,-0.121810579,-4,-0.521825011,-0.067876214,-1,81.6712,81.6712,0.0548333,-81.6712,-0.181228861,-2.172015766,-0.562852311,-0.028425609,-0.451240135,-0.000385271,1,-0.362567766,0,-71.734,0.147441956,1,3.16E-07,0.066648873,0.240949221,0.013848834,0.744087838,0.710785694,1.672884549,-0.041505837,-0.133726715,14414.6461,0.807320793,10,-0.165154691,-0.520234099,1,0.56420225,0.005830019,1,-0.733394834,1,1.097020186,-0.471957978,0.683190468,-23805.38207,-1,-2,-0.000239051,FALSE,-1,0.207170664,-1,0,-7.252682101,-0.909624201,0,-0.702091712,-0.889608561,-8,-1,FALSE,-1,0.645951036,0.874271585,FALSE,-0.832722661,-1,-0.059372349,-350114.8099,0,-6,-6,-0.304860845,-0.306972391,2,5.204712813,TRUE,-0.203000469,0,-0.000155684,-0.047123949,-0.068195544
2018/6/27,CI005019.INDX,14618.24,14687.48,14028.92,14069.2605,739342800,21932933000,0.477311161,-0.071539123,-0.066614514,-1,-0.508621158,-0.030833397,-1,606.785,606.785,0.768665325,606.785,-0.121476888,-1.644988739,-0.612739572,-0.004674571,-0.004509583,-0.016826736,1,-0.711423638,0,636.8288,0.157242726,1,7.61E-06,0.140075475,2.7889465,0.013769495,0.993524775,0.968177978,1.905879104,-0.001094659,-0.008166144,14057.76933,0.851639771,28,-0.502151382,0.425638092,1,0.861259273,0.038715643,1,-0.733394834,1,8.847956581,-0.074176274,0.004081564,-23645.65844,-4,-6,1.01E-05,FALSE,0,0.249221932,-1,0,-6.965838509,-0.990181464,0,-0.772959752,-0.939172064,-15,-1,FALSE,-1,0.465630885,0.884398911,TRUE,-0.000365276,-1,-0.048628781,-173210.7451,0,-7,-14,-0.116685457,-0.34534394,4,7.471458774,TRUE,-0.398499766,0,-2.36E-05,-0.833604632,-0.037973033
2018/6/28,CI005019.INDX,13899.41,14011.81,13649.46,13776.1307,720618200,18675236000,0.334695603,0.589834983,-0.201202849,-1,-0.487866174,-0.178232053,-1,293.1298,293.1298,0.268111231,-293.1298,-0.057215333,-1.052927928,-0.074689966,-0.049034304,-0.369785795,-1.21E-05,1,-0.313966873,0,981.586,0.157242726,1,1.46E-06,0.185032747,2.868563734,0.013636912,0.878096847,0.901999437,1.848719468,-0.005397094,-0.168890908,13570.29253,0.893390192,16,0.213556851,-0.363470813,1,0.793204045,0.012206594,1,-0.852859779,1,0.251914715,-0.365505117,0.212288274,-24115.61582,-5,-8,-0.0001259,FALSE,0,0.256298156,0,0,-6.985883682,-0.853116137,0,-0.772959752,-0.023092087,-16,-1,FALSE,-1,0.260357815,0.818361166,TRUE,-5.05E-05,-1,-0.010178117,-380447.9497,0,-8,-12,-0.067361894,-0.350023397,7,12.2283737,TRUE,-0.488748242,0,-0.000106034,-0.34022067,-0.022606377
2018/6/29,CI005019.INDX,13817.44,14234.98,13711.01,14190.2191,700007500,15331350000,0.130777903,0.597520586,-0.351862345,-2,-0.500779993,-0.355413185,-1,-414.0884,-414.0884,0.711720897,414.0884,-0.092446449,-0.878378378,-0.105693348,-0.249940425,-0.603156708,-0.06512847,1,0.139608943,0,485.8264,0.157242726,1,-5.68E-06,0.145890378,2.80805092,0.013359104,0.416385135,0.069557871,1.320267986,-0.04300265,-0.321302992,13751.52182,0.839896373,28,0.080652193,0.336278788,1,0.995052574,-0.020840389,1,-0.852859779,1,-2.59950357,-0.800591668,0.586377977,-25932.84785,-6,-8,-0.000986738,TRUE,-1,0.143148193,0,0,-4.942405421,-0.980302393,0,-0.818485344,-0.019431146,-15,-1,FALSE,-1,0.146892655,0.485156168,FALSE,-6.98E-06,-1,-0.010743568,-294353.9458,0,-9,-5,-0.146279594,-2.185306504,7,15.03829787,TRUE,-0.388654477,0,-0.000640019,0.71144987,-0.039392422
2018/7/2,CI005019.INDX,14211.21,14399.06,13816.37,13937.2158,718429800,16927334000,0.130777903,0.408733255,-0.331951236,-3,-0.500218995,-0.390213082,-1,253.0033,253.0033,0.250980756,253.0033,-0.064543405,-0.86402027,-0.0789177,-0.010680011,-0.061161218,-0.380218943,1,0.403442055,0,132.0447,0.294174203,1,4.49E-06,0.150324655,2.6362417,0.013190898,0.961993243,0.882005069,1.900571664,-0.00620307,-0.34243819,13869.09063,0.870712401,66,0.398602421,0.354974474,1,1.908514623,0.015421147,1,-0.852859779,1,-1.487616172,-0.22859628,0.510308095,-26510.24466,-6,-8,0.00016535,FALSE,0,0.055680207,0,-1,-3.792207792,-0.950263887,0,-0.866692291,-0.903970712,-10,-1,FALSE,-1,0.350282486,0.515034824,FALSE,-0.000365276,-1,-0.032230704,-230056.2065,0,-10,-2,-0.01159203,-4.033224146,7,14.19277108,TRUE,-0.096108767,0,-5.34E-05,-0.470222125,0.005378147
2018/7/3,CI005019.INDX,13912.44,14001.41,13240.52,13675.2046,782028600,23839446000,0.477311161,0.638100936,-0.082252516,-1,-0.484446873,-0.04888658,-1,262.0112,262.0112,0.762151608,262.0112,-0.08145434,-0.803209459,-0.076099211,-0.03608692,-0.053551297,-0.004990658,1,0.237333677,0,-985.9531,0.539319372,1,-1.41E-06,0.157287161,2.5953596,0.013111244,0.95213964,0.887074064,1.891609017,-0.007799448,-0.155469896,13310.80979,0.907238606,136,0.188572167,0.316525152,-1,1.26127834,0.014479738,262.0112,-0.963560886,262.0112,0.710366282,-0.622586553,0.504778318,-27034.89034,-6,-8,-0.000598452,FALSE,0,0.05512487,-1,-1,-2.76905703,-0.541594625,0,-0.891850267,-0.994931005,-11,-1,FALSE,-1,0.34086629,0.366017974,TRUE,-0.019112205,-1,-0.020073509,-195134.1312,0,-12,-5,-0.026815447,-4.228825456,5,12.62142857,TRUE,0.102437881,0,-0.00058453,-0.311786314,0.024798466
2018/7/4,CI005019.INDX,13629.27,13761.64,13521.86,13535.008,603398000,15250118000,0.334695603,0.348816843,-0.366205527,-2,-0.47640165,-0.365660703,-1,140.1966,140.1966,0.136504074,-140.1966,-0.720124014,-0.823761261,-0.75789177,-0.007308699,-0.191093574,-0.010204309,1,0.036869091,0,-845.7565,0.075377836,1,2.81E-06,0.209552337,2.863928055,0.012917485,0.852477477,0.796676992,1.826646456,-0.006528742,-0.346174307,13388.48587,0.920995671,24,-0.481993735,-0.318758218,1,1.67621087,0.007277574,1,-0.963560886,1,-50.62263133,-0.05676977,0.128033825,-28115.42541,-6,-8,0.000109412,FALSE,0,0.032177139,0,0,-1.270750988,-0.537071267,0,-0.639802705,-0.010137989,-13,-1,FALSE,-1,0.483992467,0.334511974,TRUE,-0.000365276,-1,-0.012722646,-545106.6647,0,-11,-8,-0.001920282,-4.450631727,2,15.70666667,TRUE,0.161275199,0,-3.44E-05,-0.393117053,0.022641752
2018/7/5,CI005019.INDX,13590.62,13856.62,13405.44,13464.7023,664855100,16431582000,0.130777903,0.210501075,-0.293942044,-2,-0.473207066,-0.243086044,-1,70.3057,-70.3057,0.200626719,70.3057,-0.785794814,-1.655968468,-0.803833145,-0.027318803,-0.134441939,-0.066446205,1,-0.57777557,0,-775.4508,0.075377836,1,4.38E-06,0.208580404,2.829299755,0.012764367,0.883164414,0.687975218,1.848286756,-0.005173251,-0.181516186,13382.01783,0.929891304,77,-0.568006843,0.357126165,1,1.826067148,0.003543845,1,-0.963560886,1,6.571165954,-0.137607223,-0.141532932,-29326.41122,-6,-8,5.55E-05,FALSE,-1,-0.001789113,0,0,-1.747600226,-0.954958423,0,-0.366103316,-0.220782878,-7,-1,FALSE,-1,0.326271186,0.341780817,TRUE,-6.98E-06,-1,-0.01498445,-306759.7163,0,-10,-10,-0.001328137,-4.393074403,1,17.84848485,TRUE,0.227848101,0,-4.30E-05,-0.279084669,0.054040081
2018/7/6,CI005019.INDX,13522.77,13759.76,13301.21,13631.232,732837700,17539264000,0.130777903,-0.173231884,-0.28425298,-2,-0.477741607,-0.23497165,-1,-166.5297,-166.5297,0.205993992,-166.5297,-0.760992108,-1.74268018,-0.755636979,-0.165986511,-0.501972943,-0.02353924,1,-0.361776144,0,-941.9805,0.075377836,1,-2.63E-06,0.157666848,2.537970495,0.012532433,0.571790541,0.180794142,1.428363328,-0.036138144,-0.192520252,13289.20878,0.910415542,16,-0.387791623,-0.344185924,1,1.064673776,-0.008379613,1,-0.963560886,1,-14.00998559,-0.691526702,-0.472626361,-31213.79972,-6,-8,-0.000887849,FALSE,-1,-0.058677807,0,0,-1.719085263,-0.688342985,0,-0.457699698,-0.188397634,-6,-1,FALSE,-1,0.199623352,0.324953107,FALSE,-6.98E-06,-1,-0.016680803,-227184.2216,0,-14,-5,-0.019501108,-4.138979878,1,30.20512821,TRUE,0.404125645,0,-0.000665424,0.236532032,0.061075551
2018/7/9,CI005019.INDX,13714.92,14014.12,13681.99,14012.1722,622913300,16798231000,0.854706877,-0.163133487,-0.286033868,-6,-0.493772774,-0.246067702,-1,-380.9402,-380.9402,0.70040551,380.9402,-0.106820744,-1.14329955,-0.576944758,-0.155764124,-0.581736189,-0.340880215,1,-0.458536773,0,-1322.9207,0.078811041,1,-4.33E-06,0.071813782,2.074156185,0.012439837,0.442004505,0.079977471,1.347542277,-0.195710144,-0.162992405,13577.38719,0.859162304,6,-0.183009007,0.060295183,1,-0.096746617,-0.016127219,1,-0.963560886,1,-1.126107422,-0.89306818,0.228189919,-33762.08369,-1,-4,-0.000997831,FALSE,-1,-0.374382495,-1,-1,-1.173630717,-0.986504504,0,-0.894358251,-0.884767144,-4,-1,FALSE,-1,0.195856874,0.298261526,FALSE,-0.1382469,-1,-0.03307888,-394462.4281,0,-14,-7,-0.854706877,-4.431913898,1,37.29815303,TRUE,0.533989686,0,-0.000638511,0.89498481,0.033225263
2018/7/10,CI005019.INDX,14038.05,14097.73,13821.37,14014.3287,552426600,13494896000,0.854706877,-0.190066648,-0.175899149,-9,-0.501200184,-0.248802613,-1,-2.1565,-2.1565,0.116420575,2.1565,-0.035512965,-0.20045045,-0.02621195,-0.009891142,-0.327790304,-0.862314841,1,0.355127781,0,-1325.0772,0.176776695,1,-1.46E-06,0.01345676,2.047631569,0.012352781,0.753941441,0.499577584,1.722811042,-0.190508565,-0.257225092,13714.58212,0.858866737,6,0.70703699,0.111230386,1,1.349787119,-9.19E-05,1,-0.624538745,1,-14.89280958,-0.704144202,0.5081362,-35819.7398,-1,-3,-0.000702615,FALSE,0,-0.712048649,-1,-1,-3.179841897,-0.889385242,0,-0.828490832,-6.72E-11,-1,-1,FALSE,-2,0.097457627,0.070671939,FALSE,-0.832722661,-1,-0.14051456,-448964.6128,0,-13,-6,-0.854706877,-4.496490407,1,38.653125,TRUE,0.487810595,0,-0.000478552,-0.08583447,0.01926925
2018/7/11,CI005019.INDX,13700.28,13935.7,13610.82,13841.4643,588201700,12444126000,0.627959414,-0.601296075,-0.060778656,-5,-0.487532833,-0.120803045,-1,172.8644,172.8644,0.087258145,172.8644,-0.030721533,-0.168918919,-0.024239008,-0.040008052,-0.535794814,-7.22E-05,1,1.004037042,0,-1152.2128,0.351364184,1,-1.81E-06,0.069341029,2.163025635,0.012156495,0.540822072,0.825401295,1.406033644,-0.175307929,-0.137355842,13560.73984,0.885577435,12,0.91527934,0.114292985,-1,1.507463623,0.007914692,172.8644,-0.624538745,172.8644,-1.451990919,-0.674460905,0.570766708,-37745.16836,-1,-1,-0.000772026,TRUE,-1,-0.595327873,-1,-1,-3.08554489,-0.407423528,0,-0.404991317,-1.79E-15,-2,-1,FALSE,-4,0.222222222,0.109456229,TRUE,-0.69342703,-1,-0.049194232,-357324.3627,0,-9,-3,-0.06839926,-3.313523631,1,33.49763033,TRUE,0.563056728,0,-0.00053626,0.434572351,0.025829579
2018/7/12,CI005019.INDX,13811.44,14276.08,13811.44,14192.3359,770235500,19045959000,0.854706877,-0.689771348,-0.007437331,-7,-0.50021391,-0.089329008,-35,-350.8716,-350.8716,0.836740205,-350.8716,-0.182638106,-0.826858108,-0.622040586,-0.738278653,-0.59723788,-0.070613241,-1,0.292810955,0,-1503.0844,0.272165527,1,-3.92E-06,0.07177527,2.102309689,0.012002426,0.414977477,0.088989017,1.321263761,-0.665785003,-0.263219852,13794.56379,0.839110191,19,-0.06123367,-0.12124714,-1,1.243942353,-0.017035622,-350.8716,-0.629612546,-350.8716,0.126455079,-0.715509002,-0.140810405,-41359.71771,-1,-2,-0.000501541,FALSE,-1,-0.694209118,-1,-1,-5.128176172,-0.990661268,0,-0.257732133,-0.718804205,-6,-1,FALSE,-6,0.199152542,0.164931196,FALSE,-0.69342703,-1,-0.085665818,-268001.9932,0,-2,-1,-0.730523846,-4.151146467,1,25.77210574,TRUE,0.548054383,-1,-0.000793374,0.819763861,-0.00610836
2018/7/13,CI005019.INDX,14241.78,14470.71,14149.45,14463.767,936904900,19989230000,0.854706877,-0.676350479,-0.358958308,-9,-0.515035357,-0.454723957,-49,-271.4311,-271.4311,0.901761893,-271.4311,-0.933483653,-1.727195946,-0.931228861,-0.286331177,-0.574971815,-0.366077318,-1,-0.344406975,-535.01,-1774.5155,-0.298807152,1,-4.04E-06,0.075372394,-0.143262371,0.011856347,0.480292793,0.119121374,1.324819524,-0.849808053,-0.513705413,14095.82455,0.81804203,20,-0.911562989,-0.10906166,-1,1.332470657,-0.010339338,-271.4311,-0.629612546,-271.4311,-3.799675431,-0.90557723,-0.737596869,-45564.24632,-1,-1,-0.000586167,TRUE,-1,-0.779560108,-1,-1,-6.029079616,-0.966717379,0,-0.104379276,-1.69E-20,-2,-1,TRUE,-6,0.135122411,0.482924733,FALSE,-0.400407235,0,-0.832061069,-470381.3256,0,-1,0,-0.854706877,-4.157697707,1,13.71286031,TRUE,0.454524144,-1,-0.001033814,0.690986456,-0.021076743
2018/7/16,CI005019.INDX,14474.52,14643.49,14405.95,14477.7303,695948000,15328907000,0.854706877,-0.761006817,-0.293668166,-9,-0.518986334,-0.353836939,-1,-13.9633,-13.9633,0.789335619,13.9633,-0.930383315,-1.750563063,-0.923337091,-0.079236274,-0.466178129,-0.762968713,-1,-0.2422599,-367.41,-1788.4788,-0.375,1,1.23E-06,0.015373323,-0.329585233,0.011620871,0.710022523,0.462123346,1.59766994,-0.635186149,-0.427827623,14303.97502,0.816598361,14,-0.653364812,0.099586579,-1,1.973404819,-0.000543933,-13.9633,-0.629612546,-13.9633,1.558822935,-0.301847067,-0.860160726,-49551.86131,-2,-1,0.000365002,TRUE,0,-0.720151251,-1,-1,-7.023150762,-0.954877621,0,-0.036012033,-0.045284861,-1,0,TRUE,-6,0.129472693,0.524412843,FALSE,-0.333428178,0,-0.940910376,-630120.6287,0,-1,-1,-0.854706877,-4.28638278,1,5.470588235,TRUE,0.303328645,-1,-0.000100986,0.01351472,-0.034348616
2018/7/17,CI005019.INDX,14500.27,14500.73,14145.61,14284.3743,673105600,14049246000,0.627959414,-0.903381146,-0.238068151,-7,-0.515321418,-0.274110344,-1,193.356,193.356,0.129453645,-193.356,-0.896561443,-1.132038288,-0.875140924,-0.045285281,-0.051578354,-0.089067064,1,-0.652547302,-30.02,-1595.1228,-0.77407027,1,1.02E-06,0.082626675,-0.175276827,0.011440136,0.9375,0.843987609,1.860486008,-0.0586528,-0.423938555,14113.34662,0.830237358,42,-0.476123056,-0.013849004,-1,1.989426019,0.007487493,193.356,-0.63099631,193.356,-15.67783455,-0.421188935,-0.850381427,-53725.37418,-1,-1,0.000198004,TRUE,0,-0.560101248,-1,-1,-7.036702428,-0.441758391,0,-0.009528547,-2.89E-14,-3,0,TRUE,-6,0.167608286,0.368060354,TRUE,-0.333428178,-1,-0.948826689,-360771.9342,0,-1,3,-0.380214205,-4.172204024,1,1.32260479,TRUE,0.085560244,-1,-0.000156871,-0.607949685,0.000940244
2018/7/18,CI005019.INDX,14275.07,14371.03,14171.29,14198.9835,765198500,14848227000,0.477311161,-0.748617624,-0.23950548,-8,-0.511112986,-0.262536385,-11,85.3908,85.3908,0.06506193,85.3908,-0.608793687,-0.278997748,-0.080608794,-0.274085887,-0.312570462,-0.032265366,-1,-0.365855418,272.46,-1509.732,-0.77407027,1,1.89E-06,0.188746471,0.131917818,0.011164323,0.826295045,0.718952408,1.748105205,-0.134553478,-0.389918686,14076.76643,0.838090296,114,0.340749352,0.083302276,-1,2.11339726,0.003181438,85.3908,-0.63099631,85.3908,-0.40074905,-0.142402548,-0.762654665,-59504.80575,-2,-1,0.000311916,FALSE,0,-0.319847843,-1,-1,-7.018068888,-0.428661939,0,-0.004901356,-1.22E-17,-9,0,TRUE,-6,0.413841808,0.24639833,TRUE,-0.480841045,-1,-0.883517105,-567975.575,0,-4,3,-0.024181946,-4.112774918,1,1.414731785,TRUE,0.074308486,-1,-4.49E-05,-0.380925799,0.003561142
2018/7/19,CI005019.INDX,14222.71,14276.4,14048.78,14105.644,622920400,12791352000,0.334695603,-0.852089562,-0.160053632,-5,-0.5072932,-0.188550481,-1,93.3395,93.3395,0.164206343,-93.3395,-0.762965051,-0.735078829,-0.597519729,-0.026138641,-0.117531003,-0.071999101,1,-0.031450471,0,-1416.3925,-0.77407027,1,1.51E-06,0.248455539,0.092668673,0.010934298,0.869087838,0.734441003,1.807289315,-0.089591629,-0.355991567,13956.78782,0.848643006,78,-0.16994583,-0.384843433,-1,1.82813791,0.003341372,93.3395,-0.63099631,93.3395,2.61343125,-0.260359943,-0.661059437,-67159.89088,-1,-1,0.000201478,FALSE,0,-0.000272218,0,-1,-7.025127047,-0.418423594,0,-0.002521191,-0.074099279,-9,0,TRUE,-6,0.61440678,0.316430641,FALSE,-0.019112205,-1,-0.869946282,-560416.0564,0,-5,2,-0.011854814,-4.05568554,1,1.609289617,TRUE,0.034458509,-1,-8.22E-05,-0.514302283,-0.00249598
2018/7/20,CI005019.INDX,14114.83,14188.93,13928.53,14158.9179,598912900,14321553000,0.130777903,-0.593921529,-0.274609776,-4,-0.506286902,-0.287419898,-1,-53.2739,-53.2739,0.163430286,53.2739,-0.700958286,-1.407657658,-0.70518602,-0.039457405,-0.419109357,-0.061935826,1,0.211857884,0,-1469.6664,-0.688102353,1,-2.61E-06,0.168381149,-0.121161449,0.010698211,0.659065315,0.357364123,1.492369084,-0.183178098,-0.51498008,13819.00128,0.841886988,55,-0.535566511,0.309423656,-1,0.265594395,-0.001952104,-53.2739,-0.63099631,-53.2739,0.124368525,-0.871057106,-0.805587473,-79566.40489,-1,-1,-0.000714235,FALSE,0,0.188265369,-1,-1,-7.090344438,-0.633903876,0,-0.168721028,-0.552897583,-13,0,TRUE,-6,0.805555556,0.725940671,FALSE,-0.019112205,0,-0.775233249,-334625.0686,0,-6,-3,-0.017377836,-4.480580253,2,1.634597595,TRUE,-0.100093765,-1,-0.000646138,0.169307722,0.001418788
